Column Name, P-value, KS Score, Group 1 Min, Group 1 Q1, Group 1 Median, Group 1 Q3, Group 1 Max, Group 2 Min, Group 2 Q1, Group 2 Median, Group 2 Q3, Group 2 Max
K08961, 3.1261382371639e-10, 0.881794650560828, 0, 7.03769371997e-8, 0.00000143044159714, 0.00000391466894856, 0.0000148532623527, 0, 0.0000520153128058, 0.000138832165989, 0.000284080447966, 57
K13599, 3.1261382371639e-10, 0.881794650560828, 0.0000148860754425, 0.000032549141844, 0.0000469007687508, 0.000081177696072, 0.000152441362924, 0.0000148860754425, 0.0002083387556, 0.000416600800013, 0.000608604752819, 62
K03773, 3.1261382371639e-10, 0.881794650560828, 0, 0, 0.00000950287503439, 0.000049153262242, 0.000129473647962, 0, 0.000259266282844, 0.000542924996013, 0.000762651522317, 55
K07715, 3.1261382371639e-10, 0.881794650560828, 0.00000260827130113, 0.0000330114264079, 0.00005259387066, 0.000075364492746, 0.000129269549542, 0.00000260827130113, 0.000229171638155, 0.000386588069758, 0.000561556467592, 62
K12111, 3.1261382371639e-10, 0.881794650560828, 0.0000109630703321, 0.0000431701726106, 0.000106907728529, 0.000203038166484, 0.00075045961932, 0.0000109630703321, 0.000448699460971, 0.000631717120363, 0.00103396344722, 62
K06076, 3.1261382371639e-10, 0.881794650560828, 0, 0, 0.00000399146761015, 0.0000245568698513, 0.0000632765137659, 0, 0.000175841349462, 0.000258924372949, 0.000371257268517, 55
K02065, 3.1261382371639e-10, 0.881794650560828, 3.27640949581e-7, 0.00000682160561298, 0.0000327216746919, 0.0000513698737403, 0.000089927586551, 3.27640949581e-7, 0.000150558377902, 0.000243209910875, 0.000321666529465, 62
K06861, 3.1261382371639e-10, 0.881794650560828, 0, 0.000009357193945, 0.0000189366100837, 0.0000700629767737, 0.0000958963199005, 0, 0.000176443156745, 0.000235761805561, 0.000342629162159, 60
K13208, 6.090915549705755e-10, 0.868852459016393, 0, 0, 0, 4.24627788671e-7, 7.86826637386e-7, 0, 0.00000388083011378, 0.0000107287678113, 0.0000259646066766, 50
K07037, 6.090915549705755e-10, 0.868852459016393, 0, 0.0000020417819535, 0.0000106515590921, 0.0000306447540435, 0.0000473222058463, 0, 0.0000943411222305, 0.000177149128985, 0.000239947149068, 60
K00701, 6.090915549705755e-10, 0.868852459016393, 0, 0, 0.00000249770960392, 0.0000370707870144, 0.000050600152505, 0, 0.000114795661372, 0.000172690074141, 0.000296096234994, 57
K13107, 6.090915549705755e-10, 0.868852459016393, 0, 0, 1.36270966628e-7, 0.00000179384269693, 0.00000427555088643, 0, 0.0000157085868018, 0.0000325021330452, 0.0000586504778563, 52
K15514, 6.090915549705755e-10, 0.868852459016393, 0, 0, 0, 4.71586734072e-7, 0.00000166106430977, 0, 0.00000394330989227, 0.000011382659004, 0.0000240108244178, 48
K07405, 6.090915549705755e-10, 0.868852459016393, 0, 0, 0, 0.0000111747867491, 0.0000291712033531, 0, 0.000076144565065, 0.000164215199074, 0.000232882928855, 51
K02481, 6.090915549705755e-10, 0.868852459016393, 0.0000412554080696, 0.000062870778195, 0.0000870612385798, 0.000147268861067, 0.00027179314746, 0.0000209458712786, 0.000623376307695, 0.000930857088367, 0.00138519878933, 62
K04763, 6.090915549705755e-10, 0.868852459016393, 0.00167909009588, 0.00204085528559, 0.00223247528197, 0.00249943912684, 0.00290359736315, 0.000837799963742, 0.00410471417558, 0.00504069047326, 0.00734228246289, 62
K02350, 6.090915549705755e-10, 0.868852459016393, 8.8703814077e-7, 0.00000276391963907, 0.00000605267303266, 0.0000108276216415, 0.00002257137923, 8.8703814077e-7, 0.0000377774150654, 0.0000863915414581, 0.000133031055734, 62
K02429, 6.090915549705755e-10, 0.868852459016393, 0.0000454164004519, 0.0000752076110526, 0.000134546654805, 0.000169353957681, 0.000225932789411, 0.0000296715480622, 0.000436453408468, 0.000816364619767, 0.00123203509413, 62
K01138, 6.090915549705755e-10, 0.868852459016393, 0.000199450834743, 0.000340601672828, 0.00044698058971, 0.000526249796356, 0.000807091670716, 0.000199450834743, 0.00126779170465, 0.0017908898691, 0.00282167514287, 62
K00971, 6.090915549705755e-10, 0.868852459016393, 0.0000181394608912, 0.0000916168117517, 0.000144176789364, 0.000322449649731, 0.00038834589113, 0.0000181394608912, 0.000568986810815, 0.000913900690981, 0.00137379918778, 62
K03296, 6.090915549705755e-10, 0.868852459016393, 0, 0.0000343246511553, 0.0000885638611655, 0.000336957255388, 0.00055517433967, 0, 0.000966457767814, 0.00172283257336, 0.00247761640201, 61
K07277, 6.090915549705755e-10, 0.868852459016393, 0, 0.00000249068698345, 0.0000195164558124, 0.0000700405576663, 0.000110110871528, 0, 0.000218367106784, 0.000416861087452, 0.000501164078337, 60
K07648, 6.090915549705755e-10, 0.868852459016393, 0, 0.00000441640219994, 0.0000126185055494, 0.000046474919798, 0.000121283697591, 0, 0.000220239309892, 0.000339192323383, 0.000589362419844, 61
K03818, 6.090915549705755e-10, 0.868852459016393, 0, 0, 0.00000470073275544, 0.0000109525912911, 0.0000334965892427, 0, 0.0000701234789008, 0.000140442885287, 0.00018241937441, 55
K05595, 6.090915549705755e-10, 0.868852459016393, 0, 0.00000509549966788, 0.0000253136799111, 0.000070568262776, 0.000124376706343, 0, 0.000207176960179, 0.000408642969406, 0.000611227941745, 61
K13126, 6.951784703446151e-10, 0.8654012079378771, 0, 0, 3.55119928853e-7, 0.00000341685743391, 0.000178781182696, 0, 0.0000194764531376, 0.0000544123856219, 0.0000790572030267, 51
K10532, 6.951784703446151e-10, 0.8654012079378771, 0, 0, 0, 0.0000316109270815, 0.000068213971603, 0, 0.00014492675291, 0.000338452239067, 0.000558795055526, 51
K10941, 6.951784703446151e-10, 0.8654012079378771, 0, 0, 0.00000251315568931, 0.000010715225814, 0.0000412021685, 0, 0.0000491929752086, 0.0000870944531806, 0.000151471570565, 57
K06896, 6.951784703446151e-10, 0.8654012079378771, 0.0000250203428927, 0.0000401884882415, 0.000107921925538, 0.000158189152881, 0.000291418384067, 0.0000250203428927, 0.000371187071194, 0.000688894780398, 0.00102305112692, 62
K07787, 6.951784703446151e-10, 0.8654012079378771, 0, 0, 0.00000429113014459, 0.00003515760977, 0.0000658505864588, 0, 0.0000837106456337, 0.000196380966958, 0.00038107834136, 56
K01219, 1.3383173458336728e-9, 0.8524590163934422, 0, 0, 8.22021046459e-7, 0.00000591189476799, 0.0000133856723981, 0, 0.0000200337273684, 0.0000484754750024, 0.000203902265553, 55
K03857, 1.3383173458336728e-9, 0.8524590163934422, 0.00000263876592728, 0.0000121846648449, 0.0000314660742141, 0.0000397850838791, 0.0000699487885225, 0, 0.000106893626419, 0.000167742162891, 0.0002315646067, 61
K00908, 1.3383173458336728e-9, 0.8524590163934422, 9.58463162802e-7, 0.0000205808795941, 0.0000385070040151, 0.000110414108458, 0.000166047418655, 9.58463162802e-7, 0.000207938780945, 0.00036918722093, 0.000526408053973, 62
K05576, 1.3383173458336728e-9, 0.8524590163934422, 0, 0, 0, 0.00000884126713256, 0.0000123547968508, 0, 0.0000446313972216, 0.000105772608635, 0.000200133614161, 49
K15839, 1.3383173458336728e-9, 0.8524590163934422, 0, 0, 9.20226320812e-7, 0.00000342412205381, 0.00000756940431529, 0, 0.0000144553489794, 0.0000396292924135, 0.0000882550726862, 53
K14487, 1.3383173458336728e-9, 0.8524590163934422, 0, 3.53182223434e-7, 0.00000322927415516, 0.0000140192431573, 0.0000282561599107, 0, 0.0000633687324072, 0.00015534828777, 0.000229599509531, 58
K12376, 1.3383173458336728e-9, 0.8524590163934422, 0, 0, 0.00000218383150466, 0.00000552369475643, 0.000012244259448, 0, 0.0000201085520963, 0.000057125453117, 0.00013488571831, 53
K08721, 1.3383173458336728e-9, 0.8524590163934422, 0, 0, 0.000013669701697, 0.0000255898758146, 0.0000392379428126, 0, 0.0000930452811132, 0.000164549546352, 0.000297708064131, 54
K01213, 1.3383173458336728e-9, 0.8524590163934422, 0.0000114413144279, 0.0000537187611643, 0.00013859886405, 0.000190778195127, 0.000471484444868, 0, 0.00080749002067, 0.0015636494282, 0.00320940956457, 61
K00638, 1.3383173458336728e-9, 0.8524590163934422, 0.00000470785736223, 0.0000238092321651, 0.0000805797103033, 0.000138973620057, 0.000213134284981, 0.00000470785736223, 0.000290612190319, 0.000472420339567, 0.000630841163373, 62
K11383, 1.3383173458336728e-9, 0.8524590163934422, 0, 0, 0.00000233923525243, 0.0000134385673922, 0.000025054726891, 0, 0.0000469658173281, 0.000114694163541, 0.00019878944118, 55
K11153, 1.3383173458336728e-9, 0.8524590163934422, 0, 0, 0.00000604399962297, 0.0000106419572302, 0.0000161821143967, 0, 0.0000300430005666, 0.0000760802828522, 0.000149092851904, 55
K11161, 1.3383173458336728e-9, 0.8524590163934422, 0, 0, 0.00000448133627842, 0.00000737979679883, 0.0000186610999921, 0, 0.0000271102587039, 0.0000834840156554, 0.000153386419513, 54
K00754, 1.3383173458336728e-9, 0.8524590163934422, 0.00209993989219, 0.00253949597341, 0.00284875545043, 0.00309801188308, 0.00360397167434, 0.000403240727412, 0.00476977491688, 0.00589270983183, 0.00737081717087, 62
K09667, 1.3383173458336728e-9, 0.8524590163934422, 0.00000285765522311, 0.00000675794848664, 0.0000297154243553, 0.0000456704651315, 0.000083878783018, 0, 0.000158646584736, 0.000305321287611, 0.00042437764859, 61
K03561, 1.3383173458336728e-9, 0.8524590163934422, 0, 0.00000961413897073, 0.000041520543151, 0.000103656954326, 0.000207801088749, 0, 0.000301031079558, 0.000521822241728, 0.000691576209045, 60
K09527, 1.3383173458336728e-9, 0.8524590163934422, 0, 0.00000452779697131, 0.0000177938399837, 0.0000368268550354, 0.0000517019132681, 0, 0.0000818633169562, 0.000154452339263, 0.000282553940587, 59
K02377, 1.3383173458336728e-9, 0.8524590163934422, 0, 0.00000144634290975, 0.0000276582735229, 0.000136098621683, 0.000216408392559, 0, 0.000342803425698, 0.000525752469786, 0.000795522386057, 58
